seqname,tax_id
A00004683,g__Pseudomonas
A00004680,g__Thioalkalivibrio
A00004681,g__Escherichia
A00004686,g__Helicobacter
A00004687,g__Escherichia
A00004684,g__Streptococcus
A00004685,g__Escherichia
A00005425,g__Helicobacter
A00002903,g__Bacillus
A00002902,g__Vibrio
A00002901,g__Helicobacter
A00002900,g__Listeria
A00002907,g__Acidithiobacillus
A00002906,g__Streptococcus
A00002905,g__Burkholderia
A00002909,g__Ralstonia
A00002908,g__Pseudomonas
A00000239,g__Shewanella
A00000238,g__Shewanella
A00000237,g__Salmonella
A00000236,g__Salmonella
A00000235,g__Salmonella
A00000234,g__Salmonella
A00000233,g__Salmonella
A00000232,f__Rhodothermaceae
A00000231,f__Alteromonadaceae
A00000230,g__Rubrobacter
A00001010,g__Geobacillus
A00001011,f__Geodermatophilaceae
A00001012,g__Gordonia
A00001013,o__Myxococcales
A00001014,f__Halobacteriaceae
A00001015,f__Halothiobacillaceae
A00001016,g__Hydrogenobacter
A00001017,g__Klebsiella
A00001018,g__Kribbella
A00001019,g__Lactococcus
A00005427,g__Oenococcus
A00005487,g__Oligotropha
A00005465,g__Thioalkalivibrio
A00005485,g__Salinispora
A00005484,g__Salinispora
A00005483,g__Salinispora
A00005482,g__Thioalkalivibrio
A00005481,g__Salinispora
A00005464,g__Thioalkalivibrio
A00005467,f__Spirolinaceae
A00005489,g__Salmonella
A00005488,g__Bifidobacterium
C00002076,g__Enterococcus
A00005461,g__Paenibacillus
A00005460,g__Methylocystis
A00004673,g__Streptomyces
A00005463,g__Thioalkalivibrio
A00004672,g__Ectothiorhodospira
A00005462,g__Bacillus
A00004671,g__Thioalkalivibrio
A00004670,g__Thioalkalivibrio
A00004676,g__Deinococcus
A00004675,g__Thioalkalivibrio
A00004674,g__Streptomyces
A00003504,g__Acinetobacter
A00003505,g__Legionella
A00003506,g__Enterococcus
A00003507,f__Methylococcaceae
A00003500,g__Mobiluncus
A00003501,g__Bradyrhizobium
A00003502,g__Desulfovibrio
A00003503,f__Rikenellaceae
A00003508,g__Corynebacterium
A00003509,g__Escherichia
A00004530,g__Escherichia
A00002275,g__Streptococcus
A00002274,g__Lysinibacillus
A00002277,g__Desulfosarcina
A00002276,g__Actinobacillus
A00002271,g__Staphylococcus
A00002270,g__Campylobacter
A00002273,f__Rhodobacteraceae
A00002272,g__Thermoanaerobacter
A00002279,g__Pseudomonas
A00002278,g__Sinorhizobium_Ensifer
A00004531,g__Escherichia
A00004998,g__Tetragenococcus
A00004999,f__Propionibacteriaceae
A00004996,g__Weissella
A00004994,f__Flavobacteriaceae
A00004995,g__Chlamydia
A00004992,g__Escherichia
A00004993,g__Escherichia
A00004990,g__Escherichia
A00004991,g__Escherichia
A00004533,g__Escherichia
A00004534,g__Escherichia
A00005670,g__Listeria
A00005671,g__Leptospira
C00000327,k__Bacteria
C00000326,o__Bacteroidales
C00000325,o__Clostridiales
C00000324,k__Bacteria
C00000323,c__Alphaproteobacteria
C00000322,f__[Barnesiellaceae]
C00000321,p__Euryarchaeota
C00000329,o__Clostridiales
A00004536,g__Escherichia
A00005672,o__Solirubrobacterales
A00005673,g__Salinispora
C00002679,g__Rhizobium
C00002678,g__Bacillus
C00002677,g__Bacillus
C00002676,g__Burkholderia
C00002675,g__Bacillus
C00002674,g__Burkholderia
C00002673,g__Enterobacter
C00002672,g__Burkholderia
C00002671,g__Rhizobium
C00002670,g__Burkholderia
C00000474,o__Clostridiales
A00004538,g__Staphylococcus
A00004539,g__Escherichia
A00005675,f__Propionibacteriaceae
A00004447,g__Staphylococcus
C00003079,o__S1204
C00003076,p__Saccharibacteria
C00003074,o__Chlamydiales
C00003072,c__[Babelacia]
C00003073,p__Saccharibacteria
C00003071,o__S1204
A00005677,g__Thioalkalivibrio
C00002248,o__Gastranaerophilales
C00002249,o__Gastranaerophilales
C00002246,o__Gastranaerophilales
C00002247,o__Gastranaerophilales
C00002244,o__Gastranaerophilales
C00002245n0,o__Gastranaerophilales
C00002245n1,o__Gastranaerophilales
C00002242,o__Obscuribacterales
C00002240,o__Gastranaerophilales
C00002241,o__Gastranaerophilales
A00004057,g__Escherichia
A00004056,g__Campylobacter
A00004055,g__Listeria
A00004054,g__Staphylococcus
A00004053,o__Synechococcales
A00004052,g__Bifidobacterium
A00004051,g__Ralstonia
A00004050,g__Haemophilus
A00004059,g__Streptococcus
A00004058,g__Actinomyces_1
A00004239,g__Peptoniphilus
A00004238,g__Granulicella
A00004233,g__Enterococcus
A00004232,g__Atopobium
A00004231,g__Enterococcus
A00004230,g__Corynebacterium
A00004237,g__Microvirga
A00004236,g__Bacillus
A00004235,g__Bacteroides
A00004234,g__Paenibacillus
A00001469,f__Comamonadaceae
A00001468,g__Agrobacterium
A00001461,g__Marinobacter
A00001460,g__Anaerostipes
A00001463,g__Acidiphilium
A00001462,g__Sulfolobus
A00001465,f__Comamonadaceae
A00001464,g__Acidithiobacillus
A00001467,g__Aeromonas
A00001466,g__Aerococcus
A00003381,g__Escherichia
A00003387,g__Xanthomonas
A00005548,g__Pseudomonas
A00005549,g__Salinispora
A00005018,g__Klebsiella
A00005019,g__Klebsiella
A00002048,f__Lachnospiraceae
A00002049,o__Synechococcales
A00002047,g__Peptoclostridium
A00002044,g__Burkholderia
A00003385,f__Rhodobacteraceae
A00002042,g__Streptomyces
A00002043,g__Staphylococcus
A00002040,g__Listeria
A00002041,g__Brucella
A00003311n0,g__Glaciecola
A00003311n1,g__Glaciecola
A00003310,g__Campylobacter
A00003313,g__Prevotella
A00003312,g__Bacillus
A00003315,g__Ectothiorhodospira
A00003314,g__Halomonas
A00003317,g__Flavonifractor
A00003316,g__Streptococcus
A00003319,g__Mycobacterium
A00003318,f__Myxococcaceae
C00001690,o__[Saccharimonales]
C00001691,p__Microgenomates
C00001692,p__Parcubacteria
C00001693,o__Bacteroidales
C00001694,f__Propionibacteriaceae
C00001695,o__LG048
C00001697,f__Peptococcaceae
C00001698,p__AC1
C00001699,g__Melioribacter
C00001346,g__Phascolarctobacterium
C00001347,p__Synergistetes
C00001345,g__Akkermansia
C00001342n0,f__Oscillospiraceae
C00001342n1,f__Oscillospiraceae
C00001342n2,f__Oscillospiraceae
C00001343,g__Ruminococcuse1
C00001340n0,f__Lachnospiraceae
C00001340n1,f__Lachnospiraceae
C00001341,f__Oscillospiraceae
C00001348,f__Rhodocyclaceae
C00001349n0,o__Bacteroidales
C00001349n1,o__Bacteroidales
C00001202,g__Dechloromonas
C00001201,o__Bacteroidales
C00001204,g__Desulfovibrio
C00001209,o__Bacteroidales
A00004835,g__Thioalkalivibrio
A00004834,g__Enterococcus
A00004837,g__Nocardia
A00004836,g__Propionibacterium
A00004831,g__Chlamydia
A00004830,o__Solirubrobacterales
A00004833,g__Xanthomonas
A00004832,g__Chlamydia
A00004579,g__Leptospira
A00004839,g__Neisseria
A00004838,g__Neisseria
A00005102,g__Bifidobacterium
A00005103,g__Mycobacterium
A00004459,g__Acinetobacter
A00004458,g__Cardiobacterium
A00005106,g__Myroides
A00005107,g__Myroides
A00005105,g__Klebsiella
A00001924,g__Sulfolobus
A00001133,o__Chlamydiales
A00001926,f__Cenarchaeaceae
A00001927,f__Halobacteriaceae
A00001920,f__Halobacteriaceae
A00001921,f__Methanomicrobiaceae
A00001922,f__Halobacteriaceae
A00001132,f__Gordoniaceae
A00001928,f__Halobacteriaceae
A00001131,f__Deinococcaceae
A00004322,g__Selenomonas
A00001137,g__Acetobacter
A00001136,f__Flavobacteriaceae
A00004455,g__Streptomyces
A00004326,g__Escherichia
C00001975n0,f__Oscillospiraceae
C00001975n1,f__Oscillospiraceae
C00001977,f__Lachnospiraceae
C00001970,f__Oscillospiraceae
C00001979,f__Oscillospiraceae
C00001978,g__Desulfobacca
A00005329,g__Enterococcus
A00000031,g__Borrelia
A00000030,f__Alcaligenaceae
A00000033,g__Brucella
A00000032,g__Bradyrhizobium
A00000035,g__Brucella
A00000034,g__Brucella
A00000789,p__[Coprothermobacteria]
A00000788,g__Clostridium
A00000787,f__[Acetivibrionaceae]
A00000786,g__Chloroflexus
A00000785,g__Caulobacter
A00000784,f__Methanomicrobiaceae
A00000783,f__Porphyromonadaceae
A00000782,g__Burkholderia
A00000781,g__Buchnera
A00000780,g__Buchnera
A00001252,g__Edwardsiella
A00001253,g__Escherichia
A00001250,g__Corynebacterium
A00001251,g__Corynebacterium
A00001256,g__Helicobacter
A00001257,g__Helicobacter
A00001254,g__Escherichia
A00001255,g__Geobacter
A00002446,g__Granulicatella
A00001258,g__Helicobacter
A00001259,g__Lactobacillus
A00002447,g__Sutterella
A00002444,g__Yersinia
A00002445,g__Xanthomonas
A00000255,g__Staphylococcus
A00000254,g__Staphylococcus
A00000257,g__Staphylococcus
A00000256,g__Staphylococcus
A00000251,f__Sphingomonadaceae
A00000250,f__Enterobacteriaceae
A00000253,g__Staphylococcus
A00000252,g__Staphylococcus
A00000259,g__Staphylococcus
A00000258,g__Staphylococcus
A00001076,g__Desulfurivibrio
A00001077,g__Enterobacter
A00001074,g__Dehalococcoides
A00001075,o__Deferribacterales
A00001072,f__Puniceicoccaceae
A00001073,f__Deferribacteraceae
A00001070,f__[Acetivibrionaceae]
A00001071,g__Comamonas
A00001078,g__Erwinia
A00001079,g__Erwinia
C00002058,o__MSBL9
C00002053,g__Treponema
C00002052,p__MSB-4H9
C00002051,g__Candidatus_Vecturithrix
C00002050n0,o__Pla1
C00002050n1,o__Pla1
C00002057,g__Syntrophobacter
C00002056,k__Bacteria
C00002055,g__Treponema
C00002054,p__Parcubacteria
C00001593,o__O4D2Z37
C00001592,o__[Saccharimonales]
C00001591,c__SJA-28
C00001590,g__Geobacter
C00001596,g__Melioribacter
C00001595,o__Bacteroidales
A00002784,g__Streptococcus
A00002787,g__Mesorhizobium
A00002786,g__Staphylococcus
A00002781,g__Lactococcus
A00002780,g__Campylobacter
A00002783,g__Bacillus
A00002782,g__Coprococcus
A00002789,f__Micromonosporaceae
A00002788,g__Streptococcus
A00003864,g__Escherichia
A00001788,g__Ureaplasma
A00001789,g__Ureaplasma
A00001780,g__Campylobacter
A00001781,g__Fusobacterium
A00001782,g__Treponema
A00001783,g__Ureaplasma
A00001784,g__Ureaplasma
A00001785,g__Ureaplasma
A00001786,g__Ureaplasma
A00001787,g__Ureaplasma
A00002529,g__Staphylococcus
A00002528,f__Enterobacteriaceae
A00002259,f__Ruminococcaceae
A00002258,g__Escherichia
A00002253,g__Campylobacter
A00002252,g__Methylobacterium
A00002251,g__Peptoclostridium
A00002522,f__Pseudanabaenaceae
A00002257,g__Alcaligenes_Achromobacter
A00002256,g__Desulfitobacterium
A00002255,g__Propionibacterium
A00002254,g__Sphingobium
C00001788,g__Candidatus_Moduliflexus
C00001789n0,o__O4D2Z37
C00001789n1,o__O4D2Z37
C00000758,c__Cloacamonetes
C00000759,c__Cloacamonetes
A00003788,g__Bacillus
A00003789,g__Paenibacillus
A00003786,p__Synergistetes
A00003787,g__Burkholderia
A00003784,g__Flavobacterium
A00003785,f__[Tissierellaceae]
A00003782,g__Thiobacillus
C00000757,c__Parcubacteria_OD1
A00003780,g__Neisseria
C00000755,c__Marinomicrobia_SAR406
C00002741,c__SJA-28
A00004577,g__Thioalkalivibrio
A00004809,g__Escherichia
A00004570,g__Pseudomonas
A00004613,g__Bacillus
A00004571,g__Klebsiella
C00002743,g__Candidatus_Accumulibacter
A00003128,g__Staphylococcus
A00003129,g__Rickettsia
C00002742,f__Chitinophagaceae
A00003122,g__Brevibacterium
A00003123,g__Candidatus_Pelagibacter
A00003120,g__Actinomyces_1
A00003126,g__Shewanella
A00003127,f__Pseudanabaenaceae
A00003124,g__Campylobacter
A00003125,g__Prevotella
C00002740,g__Flavobacterium
C00002747,g__Candidatus_Accumulibacter
C00002746,g__Candidatus_Accumulibacter
A00004573,f__[Weeksellaceae]
C00002745,g__Candidatus_Accumulibacter
C00002744,g__Candidatus_Accumulibacter
A00005050,g__Pseudomonas
A00004617,g__Helicobacter
C00002615,f__SB-1
C00002614,p__Aminicenantes
C00002617,g__Paludibacter
C00002616,f__Propionibacteriaceae
C00002611,o__Bacteroidales
C00002610,o__Bacteroidales
C00002613,o__[Cloacimonales]
C00002612,g__Syntrophomonas
C00002619,o__Clostridiales
C00002618,o__Anaerolineales
A00005051,g__Pseudomonas
A00004616,g__Mycobacterium
C00000968,g__Eubacterium
C00000961,g__Prevotella
C00000967n0,o__Bacteroidales
C00000967n1,o__Bacteroidales
C00000966,o__Bacteroidales
C00001800,o__Bacteroidales
C00003059,o__Acholeplasmatales
C00002264,o__Gastranaerophilales
C00002265,o__Gastranaerophilales
A00004512,p__Nitrospinae
C00002267,o__Obscuribacterales
C00002261n0,o__Gastranaerophilales
C00002261n1,o__Gastranaerophilales
C00002262,o__Gastranaerophilales
C00002263,o__Gastranaerophilales
C00002269,o__Gastranaerophilales
A00004038,g__Lachnoclostridium
A00004035,g__Campylobacter
A00004034,g__Saccharomonospora
A00004037,g__Burkholderia
A00004036,g__Campylobacter
A00004031,g__Ureaplasma
A00004030,o__Pirellulales
A00004033,g__Thiothrix
A00004032,g__Atopobium
A00004513,g__Candidatus_Accumulibacter
A00004783,g__Megamonas
A00004781,g__Microbacterium
A00004780,g__Thioalkalivibrio
A00004787,g__Hahella
A00004786,g__Arthrobacter
A00004785,g__Thioalkalivibrio
A00004784,f__Neisseriaceae
A00004789,f__Acetobacteraceae
A00004788,f__Ruminococcaceae
A00004511,f__Synechococcaceae
A00004516,g__Actinomadura
A00005652,g__Mycoplasma
C00000506,c__Alphaproteobacteria
A00004517,f__Veillonellaceae
A00005653,g__Helicobacter
A00004514,g__Cyanobacterium
A00005650,g__Streptococcus
A00001449,g__Streptococcus
A00001448,g__Streptococcus
A00001447,g__Streptococcus
A00001446,g__Streptococcus
A00001445,g__Streptococcus
A00001444,g__Staphylococcus
A00001443,g__Spirochaeta
A00001442,g__Salmonella
A00001441,g__Salmonella
A00001440,g__Ruminococcus
A00004602,g__Bifidobacterium
A00004515,g__Brucella
A00005651,g__Mycoplasma
A00002064,g__Enterococcus
A00002065,g__Bradyrhizobium
A00002066,g__Massilia
A00002067,g__Aerococcus
A00002060,g__Burkholderia
A00002061,g__Enterococcus
A00002062,g__Pseudomonas
A00002063,g__Streptomyces
A00005568,f__Alteromonadaceae
A00005569,g__Paenibacillus
A00002068,g__Selenomonas
A00003337,g__Sinorhizobium_Ensifer
A00003336,g__Methyloversatilis
A00003335,g__Acinetobacter
A00003334,g__Enterococcus
A00003333,g__Methylophaga
A00003332,g__Mycobacterium
A00003331,g__Enterococcus
A00003330,g__Thermoanaerobacter
A00003339,g__Campylobacter
A00003338,g__Staphylococcus
A00005657,g__Lactobacillus
A00004715,g__Bacteroides
A00005654,g__Bacillus
A00004716,g__Bacteroides
C00001368,o__[Methylomirabiliales]
C00001369,f__Rhodocyclaceae
C00001364,c__Acidobacteriia
C00001365,f__Acidimicrobiaceae
C00001366,o__DRC31
C00001367,o__Anaerolineales
C00001360,o__SBR1031
C00001361,f__Phycisphaeraceae
C00001362,c__OPB56
C00001363,o__Acidimicrobiales
A00004717,g__Bacteroides
A00005319,g__Yersinia
A00004710,g__Mycoplasma
A00004819,g__Bacillus
A00004818,f__Intrasporangiaceae
A00004813,g__Helicobacter
A00004812,g__Helicobacter
A00004811,g__Escherichia
A00004810,g__Escherichia
A00004817,g__Mycobacterium
A00004816,g__Anabaena_Nostoc
A00004815,g__Escherichia
A00004814,g__Leptospira
A00004711,g__Mycoplasma
A00005658,g__Streptococcus
A00005276,g__Pseudomonas
A00004712,g__Gordonia
A00005659,g__Sinorhizobium_Ensifer
A00005316,g__Pseudomonas
A00004713,g__Gordonia
A00005315,g__Pseudomonas
A00005270,g__Burkholderia
A00005271,g__Borrelia
A00005218,g__Burkholderia
A00004453,g__Granulicatella
A00005273,g__Bacillus
A00004452,g__Hafnia
A00005514,g__Helicobacter
A00000016,g__Bacillus
A00000015,g__Bacillus
A00000014,g__Bacillus
A00000013,g__Bacillus
A00000012,g__Bacillus
A00000011,g__Bacillus
A00000010,f__Rhodocyclaceae
A00004578,g__Thioalkalivibrio
A00000019,g__Bacillus
A00000018,f__[Salsuginibacillaceae]
A00001951,f__Halobacteriaceae
A00001950,g__Thermococcus
A00004121,o__Chromatiales
A00004574,g__Thioalkalivibrio
A00004120,g__Bacillus
A00005116,g__Thiomicrospira
A00004575,g__Streptomyces
A00004127,g__Mesorhizobium
A00004576,g__Thioalkalivibrio
A00004126,g__Enterococcus
A00000279,g__Streptococcus
A00000278,g__Streptococcus
A00004125,g__Peptoniphilus
A00000273,g__Streptococcus
A00000272,g__Streptococcus
A00000271,g__Streptococcus
A00000270,g__Streptococcus
A00000277,g__Streptococcus
A00000276,g__Streptococcus
A00000275,g__Streptococcus
A00000274,g__Streptococcus
C00001958,g__Bryantella
A00004572,g__Salinispora
A00004457,g__Mycobacterium
A00005229,g__Variovorax
A00005228,f__Phormdiaceae
A00001278,g__Bacteroides
A00001279,g__Bacteroides
A00000269,g__Streptococcus
A00005226,g__Fusobacterium
A00001270,f__Comamonadaceae
A00001271,o__Anaerolineales
A00001272,f__Micrococcaceae
A00001273,g__Asticcacaulis
A00001274,g__Bacillus
A00001275,g__Bacillus
A00001276,f__[Salsuginibacillaceae]
A00001277,g__Bacillus
A00005199,g__Klebsiella
A00005198,g__Bacillus
A00005224,f__Alteromonadaceae
A00005191,g__Streptococcus
A00005190,g__Corynebacterium
A00005193,g__Enterococcus
A00005192,g__Pseudomonas
A00005195,g__Bacillus
A00005194,g__Enterococcus
A00005197,g__Actinomyces_1
A00005196,g__Bacillus
A00000909,f__Enterobacteriaceae
A00000908,g__Candidatus_Accumulibacter
A00005221,g__Streptomyces
A00004454,g__Lactobacillus
A00000901,g__Anaerococcus
A00000900,g__Alicyclobacillus
A00000903,g__Bartonella
A00000902,g__Atopobium
A00000905,g__Bifidobacterium
A00000904,g__Bifidobacterium
A00000907,g__Brucella
A00000906,c__Actinobacteria
A00005210,g__Pseudomonas
A00001058,f__[Salsuginibacillaceae]
A00001059,g__Bacillus
A00001054,g__Arcanobacterium
A00001055,g__Arcobacter
A00001056,g__Bacillus
A00001057,g__Bacillus
A00001050,f__Thermoplasmataceae
A00001051,f__Chromatiaceae
A00001052,p__Synergistetes
A00001053,g__Anabaena_Nostoc
A00002509,g__Campylobacter
A00002508,g__Spirochaeta
A00002507,g__Lachnoclostridium
A00002506,g__Neisseria
A00002505,g__Dialister
A00002504,g__Roseburia
A00002503,g__Mycobacterium
A00002502,f__Neisseriaceae
A00002501,g__Enterococcus
A00002500,g__Brucella
C00000770,c__Calesconetes_EM19
C00000771,g__Thermotogaceae
C00000772,o__Cenarchaeales
C00000773,c__Aminacena_OP8
C00000774,c__Crenarchaeota
C00000775,c__Gracilibacteria_GN02
C00000776,c__Microgenomates_OP11
C00000777,c__Aminacena_OP8
C00000778,c__Atribacteria_OP9
C00000779,c__Crenarchaeota
A00005217,g__Streptococcus
A00005214,g__Pseudomonas
A00000267,g__Streptococcus
A00004431,g__Neisseria
C00000363,f__Erysipelotrichaceae
C00000362,o__Clostridiales
C00000361,f__Ruminococcaceae
C00000366,g__Erysipelatoclostridium
A00003108,f__Streptosporangiaceae
A00003109,g__Pantoea
A00004433,g__Bacillus
A00004432,g__Vibrio
C00002633,o__MSBL9
C00002632,o__SJA-15
C00002631,o__OPB11
C00002630,c__Verruco-5
C00002636n0,o__Anaerolineales
C00002636n1,o__Anaerolineales
C00002635,o__Anaerolineales
C00002634n0,g__Syntrophobacter
C00002634n1,g__Syntrophobacter
A00004435,g__Clostridium
A00005017,g__Thioalkalivibrio
C00000949,o__DTB120
C00000948,f__Phycisphaeraceae
C00000947,c__OPB56
C00000946,f__Rhodocyclaceae
C00000945,g__Ignavibacterium
C00000944,f__Rhodocyclaceae
C00000943,o__Acidimicrobiales
C00000942,p__Proteobacteria
C00000941,c__Alphaproteobacteria
C00000940,o__Rhizobiales
A00000484,g__Bradyrhizobium
A00000485,g__Brucella
A00000486,g__Caldicellulosiruptor
A00000487,c__Gammaproteobacteria
A00000482,g__Acidiphilium
A00000483,g__Bradyrhizobium
A00000488,g__Clavibacter
A00000489,g__Clostridium
C00001012,g__Dechloromonas
C00001013,o__HOC36
C00001011,f__Opitutaceae
C00001016,o__Myxococcales
C00001017,o__Anaerolineales
C00001014,o__Anaerolineales
C00001015,o__Cytophagales
A00004437,g__Actinobacillus
C00001019,c__SJA-28
A00005359,o__Clostridiales
A00004436,f__Rhodobacteraceae
A00005358,g__Loktanella
A00004013,g__Campylobacter
A00004012,g__Veillonella
A00004011,g__Staphylococcus
A00004010,g__Mycobacterium
A00004017,g__Clostridium
A00004016,g__Escherichia
A00004015,g__Burkholderia
A00004014,g__Mycobacterium
A00004019,g__Actinomyces
A00004018,g__Burkholderia
C00002549,o__Bacteroidales
C00000569,g__Dorea
C00000566,f__[Barnesiellaceae]
C00000561,k__Bacteria
C00000560,o__Clostridiales
C00000563,g__Dialister
C00000562,k__Bacteria
A00005353,o__Rhizobiales
A00001425,g__Lactobacillus
A00001424,g__Hydrogenobacter
A00001427,g__Legionella
A00001426,g__Lactobacillus
A00001421,g__Helicobacter
A00001420,g__Helicobacter
A00001423,g__Helicobacter
A00001422,g__Helicobacter
A00001429,g__Megamonas
A00001428,g__Listeria
A00005506,f__Bifidobacteriaceae
A00005504,g__Lactobacillus
A00005505,g__Dehalobacter
A00005502,g__Pseudomonas
A00005503,g__Actinobacillus
A00005500,g__Helicobacter
A00005501,g__Escherichia
A00005508,g__Agrobacterium
A00005509,g__Leptospira
A00005339,g__Citrobacter
A00005356,g__Pseudomonas
A00005338,g__Pseudomonas
C00001382,o__SBR1031
C00001383,o__SBR1031
C00001381,f__Caldilineaceae
C00001386,o__SBR1031
C00001387,o__SBR1031
C00001384,o__DRC31
C00001385,o__Anaerolineales
C00001388,f__Caldilineaceae
C00001389,f__Caldilineaceae
A00002972,g__Streptococcus
A00002973,g__Collinsella
A00002970,g__Ammonifex
A00002971,g__Enterococcus
A00003359,g__Sphingobium
A00003358,g__Spirochaeta
A00003355,g__Clavibacter
A00003357,g__Pasteurella
A00003356,g__Xanthomonas
A00003351,g__Sphingomonas
A00003350,g__Staphylococcus
A00003353,g__Bradyrhizobium
A00003352,g__Idiomarina
A00002974,g__Bifidobacterium
A00002603,g__Geobacillus
A00004251,g__Amycolatopsis
A00004250,f__Thermoanaerobacteraceaee1
